event_id,event_slug,event_title,event_volume,market_id,condition_id,market_slug,question,group_item_title,outcomes,outcome_prices,clob_token_ids,yes_price,no_price,yes_token_id,no_token_id,best_bid,best_ask,spread,market_volume,liquidity,neg_risk,active,closed,accepting_orders,end_date
443308,highest-temperature-in-miami-on-may-5-2026,Highest temperature in Miami on May 5?,26899.414491999996,2144786,0xfdf7421d4771d4f0d8a7f66dad29c6a02ab0a91e56d11b1a2ff34538662d1aaa,highest-temperature-in-miami-on-may-5-2026-82-83f,Will the highest temperature in Miami be between 82-83°F on May 5?,82-83°F,"[""Yes"", ""No""]","[0.095, 0.905]","[""90472397066563953319385986166837698817167312383352934440607269505326968458895"", ""40381605541602765246273143978565592167179292270640530168985750075004286176860""]",0.095,0.905,90472397066563953319385986166837698817167312383352934440607269505326968458895,40381605541602765246273143978565592167179292270640530168985750075004286176860,0.08,0.11,0.03,3083.0422829999993,470.3149,1,1,0,1,2026-05-05T12:00:00Z
443308,highest-temperature-in-miami-on-may-5-2026,Highest temperature in Miami on May 5?,26899.414491999996,2144790,0xed731bc1542c97fb20d669856806de89804551ece25970f6998853bc5c3bddb1,highest-temperature-in-miami-on-may-5-2026-90-91f,Will the highest temperature in Miami be between 90-91°F on May 5?,90-91°F,"[""Yes"", ""No""]","[0.019, 0.981]","[""94974219750495745773435979009385639604796294726416763653665981912026338965794"", ""58142523172888004073800995841404250642006942871332080890487988446371784965988""]",0.019,0.981,94974219750495745773435979009385639604796294726416763653665981912026338965794,58142523172888004073800995841404250642006942871332080890487988446371784965988,0.008,0.03,0.022,2340.369224,1319.35177,1,1,0,1,2026-05-05T12:00:00Z
300896,april-2026-temperature-increase-c,April 2026 Temperature Increase (ºC),306109.8996220001,1694905,0x52b778f18fff7ecc7cfc0a1cdc389ee65f5ef98b2222030a8b132cfcdb6d4369,will-global-temperature-increase-by-between-1pt15c-and-1pt19c-in-april-2026,Will global temperature increase by between 1.15ºC and 1.19ºC in April 2026?,1.15–1.19ºC,"[""Yes"", ""No""]","[0.775, 0.225]","[""47912081354368752767254821044160664293940278577709430548636918533805003410858"", ""42264990790083529484996533877118007470885312480685442874185209424273938260895""]",0.775,0.225,47912081354368752767254821044160664293940278577709430548636918533805003410858,42264990790083529484996533877118007470885312480685442874185209424273938260895,0.75,0.8,0.05,43769.28646900001,1852.9244,1,1,0,1,2026-05-10T00:00:00Z
300896,april-2026-temperature-increase-c,April 2026 Temperature Increase (ºC),306109.8996220001,1694904,0x4a8c3c53e6fa4ee4bb684fee96445825966d261dcd750622b6ce5fc1a8680fb5,will-global-temperature-increase-by-between-1pt10c-and-1pt14c-in-april-2026,Will global temperature increase by between 1.10ºC and 1.14ºC in April 2026?,1.10–1.14ºC,"[""Yes"", ""No""]","[0.17, 0.83]","[""83031633810830454586089400562573867845758918681662321838538333106997367910495"", ""13277122919740584923850350734235494122141565323723447393395572649873310835489""]",0.17,0.83,83031633810830454586089400562573867845758918681662321838538333106997367910495,13277122919740584923850350734235494122141565323723447393395572649873310835489,0.13,0.21,0.08,59921.888618999976,2166.1799,1,1,0,1,2026-05-10T00:00:00Z
300896,april-2026-temperature-increase-c,April 2026 Temperature Increase (ºC),306109.8996220001,1694906,0xb2482217dbbecf0d5b071d0ba668314e3567417ac9b4449399bbb11a63ae865b,will-global-temperature-increase-by-between-1pt20c-and-1pt24c-in-april-2026,Will global temperature increase by between 1.20ºC and 1.24ºC in April 2026?,1.20–1.24ºC,"[""Yes"", ""No""]","[0.0325, 0.9675]","[""102878482636468471949240361047222114562647035458708031344718178863860116167492"", ""106000698254753594145475179399411432795450159364071929531660009164988756600355""]",0.0325,0.9675,102878482636468471949240361047222114562647035458708031344718178863860116167492,106000698254753594145475179399411432795450159364071929531660009164988756600355,0.015,0.05,0.035,56780.26530300003,9136.71702,1,1,0,1,2026-05-10T00:00:00Z
300896,april-2026-temperature-increase-c,April 2026 Temperature Increase (ºC),306109.8996220001,1694907,0x6de54d9adc414156246d67c989c814e867fece72331b07aab7af4e6edb0412c5,will-global-temperature-increase-by-between-1pt25c-and-1pt29c-in-april-2026,Will global temperature increase by between 1.25ºC and 1.29ºC in April 2026?,1.25–1.29ºC,"[""Yes"", ""No""]","[0.013, 0.987]","[""106553161893936609284085859686549432912399261646114889978383051839095808456226"", ""110996122142356798921446777179812057897204147067618359685872706064436527428083""]",0.013,0.987,106553161893936609284085859686549432912399261646114889978383051839095808456226,110996122142356798921446777179812057897204147067618359685872706064436527428083,0.005,0.021,0.016,53046.01100400002,7311.65423,1,1,0,1,2026-05-10T00:00:00Z
300896,april-2026-temperature-increase-c,April 2026 Temperature Increase (ºC),306109.8996220001,1694908,0xd295730b645b463437a456ae1c909743832206f549a6a2b88a857df48595fac9,will-global-temperature-increase-by-more-than-1pt29c-in-april-2026,Will global temperature increase by more than 1.29ºC in April 2026?,>1.29ºC,"[""Yes"", ""No""]","[0.006, 0.994]","[""72712740388988248397918784219019841330515559089076202525436708188625999631932"", ""40835657787443233781833789358047899630918486545889842453898520644328240744361""]",0.006,0.994,72712740388988248397918784219019841330515559089076202525436708188625999631932,40835657787443233781833789358047899630918486545889842453898520644328240744361,0.001,0.011,0.01,40093.96651800002,7592.40647,1,1,0,1,2026-05-10T00:00:00Z
443301,highest-temperature-in-buenos-aires-on-may-5-2026,Highest temperature in Buenos Aires on May 5?,34576.20465500001,2144710,0xe399f933eb378f45bc20fe1a30d58a0b7089937466e4571649ad798c135afdcb,highest-temperature-in-buenos-aires-on-may-5-2026-24c,Will the highest temperature in Buenos Aires be 24°C on May 5?,24°C,"[""Yes"", ""No""]","[0.435, 0.565]","[""93447947911701819823909451488000529739292160239893691133442790924582901230469"", ""76841902123182782467365366588731237950486085094628173363372594584108994716852""]",0.435,0.565,93447947911701819823909451488000529739292160239893691133442790924582901230469,76841902123182782467365366588731237950486085094628173363372594584108994716852,0.43,0.44,0.01,1161.796174,617.5566,1,1,0,1,2026-05-05T12:00:00Z
443301,highest-temperature-in-buenos-aires-on-may-5-2026,Highest temperature in Buenos Aires on May 5?,34576.20465500001,2144709,0x1ea6c6098903777dcbedf191cd0779dd003ebf56c0c63c4c5eb2cc22f141cf42,highest-temperature-in-buenos-aires-on-may-5-2026-23c,Will the highest temperature in Buenos Aires be 23°C on May 5?,23°C,"[""Yes"", ""No""]","[0.29, 0.71]","[""26010660203509262193809595138738813626298725560828899687954009975336975434596"", ""36100903309146024202976740195556888771809224549365420395277585891465871142349""]",0.29,0.71,26010660203509262193809595138738813626298725560828899687954009975336975434596,36100903309146024202976740195556888771809224549365420395277585891465871142349,0.27,0.31,0.04,1492.0320600000002,679.4857,1,1,0,1,2026-05-05T12:00:00Z
443301,highest-temperature-in-buenos-aires-on-may-5-2026,Highest temperature in Buenos Aires on May 5?,34576.20465500001,2144711,0x99e87d24c7b7d114961bf42c80ae0375accff960913de52c80f02f04b53be732,highest-temperature-in-buenos-aires-on-may-5-2026-25c,Will the highest temperature in Buenos Aires be 25°C on May 5?,25°C,"[""Yes"", ""No""]","[0.215, 0.785]","[""12597299085066162538319802061454439459946337463923821555619990338723319795665"", ""31428891068484307084604187270641984283231991229710427498339032459845322306077""]",0.215,0.785,12597299085066162538319802061454439459946337463923821555619990338723319795665,31428891068484307084604187270641984283231991229710427498339032459845322306077,0.21,0.22,0.01,2069.990749,879.1293,1,1,0,1,2026-05-05T12:00:00Z
443301,highest-temperature-in-buenos-aires-on-may-5-2026,Highest temperature in Buenos Aires on May 5?,34576.20465500001,2144712,0x64240135bee21acc8137c35ea2e7ef6f7da7df224a371ffb1c6f8dcfba16272c,highest-temperature-in-buenos-aires-on-may-5-2026-26c,Will the highest temperature in Buenos Aires be 26°C on May 5?,26°C,"[""Yes"", ""No""]","[0.029, 0.971]","[""5175224101567436930529204489398604223626227291213745619373107544947364960364"", ""66884339952899229750642867194430307845471403702017764493825547669649196063929""]",0.029,0.971,5175224101567436930529204489398604223626227291213745619373107544947364960364,66884339952899229750642867194430307845471403702017764493825547669649196063929,0.026,0.032,0.006,2107.808043,999.74986,1,1,0,1,2026-05-05T12:00:00Z
443301,highest-temperature-in-buenos-aires-on-may-5-2026,Highest temperature in Buenos Aires on May 5?,34576.20465500001,2144708,0xf3d70e0302503968752308ae57dafe6f1ec90c8bc88b90a05523194554d81ae0,highest-temperature-in-buenos-aires-on-may-5-2026-22c,Will the highest temperature in Buenos Aires be 22°C on May 5?,22°C,"[""Yes"", ""No""]","[0.028, 0.972]","[""11118841955072182917891011837861158466995027691111439572990623920579122620718"", ""56271851643563957729955320346483812392588245902245892544577769394431119194692""]",0.028,0.972,11118841955072182917891011837861158466995027691111439572990623920579122620718,56271851643563957729955320346483812392588245902245892544577769394431119194692,0.02,0.036,0.016,2745.662020999999,1132.90579,1,1,0,1,2026-05-05T12:00:00Z
443334,highest-temperature-in-istanbul-on-may-5-2026,Highest temperature in Istanbul on May 5?,27270.753384,2145074,0xc048ceaada90ec3c095a0e7de3e43441a485d34c7e590362ef21fb1d61692fdd,highest-temperature-in-istanbul-on-may-5-2026-16c,Will the highest temperature in Istanbul be 16°C on May 5?,16°C,"[""Yes"", ""No""]","[0.48, 0.52]","[""42613342507693266266647879906591285921208151668684357744027018650577991080032"", ""62150327912873997187675393857251028902386140104354383921254845808832835620438""]",0.48,0.52,42613342507693266266647879906591285921208151668684357744027018650577991080032,62150327912873997187675393857251028902386140104354383921254845808832835620438,0.41,0.55,0.14,2509.882734,226.9758,1,1,0,1,2026-05-05T12:00:00Z
443334,highest-temperature-in-istanbul-on-may-5-2026,Highest temperature in Istanbul on May 5?,27270.753384,2145075,0xaf4f806d840c68e3948f5e6994c6f3a8450044288e80378ded87cd9743ff2d66,highest-temperature-in-istanbul-on-may-5-2026-17c,Will the highest temperature in Istanbul be 17°C on May 5?,17°C,"[""Yes"", ""No""]","[0.2505, 0.7495]","[""16579400532655811058364906651329139568612835912505465054442101323326906240155"", ""70025991196418613068264992197553512222450470871955095547393853667189435811628""]",0.2505,0.7495,16579400532655811058364906651329139568612835912505465054442101323326906240155,70025991196418613068264992197553512222450470871955095547393853667189435811628,0.207,0.294,0.087,2148.797398,328.32666,1,1,0,1,2026-05-05T12:00:00Z
443334,highest-temperature-in-istanbul-on-may-5-2026,Highest temperature in Istanbul on May 5?,27270.753384,2145073,0xd0828a94d38a558ea95149e3eb9acf7bed5f1c26d3d1f5bc27c41f4705fdca9b,highest-temperature-in-istanbul-on-may-5-2026-15c,Will the highest temperature in Istanbul be 15°C on May 5?,15°C,"[""Yes"", ""No""]","[0.22, 0.78]","[""18015223513960486991374994694569194844854171884164009232162349889563863422272"", ""109522814995864215090294876931987686061070389259242704065638184502121486397546""]",0.22,0.78,18015223513960486991374994694569194844854171884164009232162349889563863422272,109522814995864215090294876931987686061070389259242704065638184502121486397546,0.16,0.28,0.12,2101.28728,312.1174,1,1,0,1,2026-05-05T12:00:00Z
443334,highest-temperature-in-istanbul-on-may-5-2026,Highest temperature in Istanbul on May 5?,27270.753384,2145072,0x0a6ecb3da3d1359d1bbaf76a5cf23fd37e4cb492cdc06082235dea6bb5500691,highest-temperature-in-istanbul-on-may-5-2026-14c,Will the highest temperature in Istanbul be 14°C on May 5?,14°C,"[""Yes"", ""No""]","[0.032, 0.968]","[""92869237427445975872095976679949052208253655120580271005869477634455420714725"", ""13570370142727468573549129685694929777502596244425144032511805513929415636522""]",0.032,0.968,92869237427445975872095976679949052208253655120580271005869477634455420714725,13570370142727468573549129685694929777502596244425144032511805513929415636522,0.016,0.048,0.032,2739.093532000001,320.41654,1,1,0,1,2026-05-05T12:00:00Z
443334,highest-temperature-in-istanbul-on-may-5-2026,Highest temperature in Istanbul on May 5?,27270.753384,2145076,0xcd47aa15b077e0dd9b9126ea36609c3d72ce9cfa7d112bfee7fd7738e9927072,highest-temperature-in-istanbul-on-may-5-2026-18c,Will the highest temperature in Istanbul be 18°C on May 5?,18°C,"[""Yes"", ""No""]","[0.0155, 0.9845]","[""61700633111763987515749187934573198212564082230783140058911737245478494057539"", ""11932702945627846400960378980218579516216880774942648157726830874989532121500""]",0.0155,0.9845,61700633111763987515749187934573198212564082230783140058911737245478494057539,11932702945627846400960378980218579516216880774942648157726830874989532121500,0.011,0.02,0.009,2305.873615,518.95755,1,1,0,1,2026-05-05T12:00:00Z
448467,highest-temperature-in-hong-kong-on-may-6-2026,Highest temperature in Hong Kong on May 6?,18862.470229000002,2156970,0xbc1728feb35081396295323ddba709e9661cb596b1986b6d0e53a70eeba26f02,highest-temperature-in-hong-kong-on-may-6-2026-27c,Will the highest temperature in Hong Kong be 27°C on May 6?,27°C,"[""Yes"", ""No""]","[0.455, 0.545]","[""112945876198208987085005086757055078562199837203244895764765866797089370092217"", ""18219183526049144740295739182293478222779023136661345239701820561196671755645""]",0.455,0.545,112945876198208987085005086757055078562199837203244895764765866797089370092217,18219183526049144740295739182293478222779023136661345239701820561196671755645,0.43,0.48,0.05,707.3360620000003,1791.4403,1,1,0,1,2026-05-06T12:00:00Z
448467,highest-temperature-in-hong-kong-on-may-6-2026,Highest temperature in Hong Kong on May 6?,18862.470229000002,2156971,0xdb022ee0c0ba82a90da4798c87ccce945d7e853e931d0408feb4564c8330d0a2,highest-temperature-in-hong-kong-on-may-6-2026-28c,Will the highest temperature in Hong Kong be 28°C on May 6?,28°C,"[""Yes"", ""No""]","[0.21, 0.79]","[""103349420611802674768983502643929736387901040111555850274466501302783915611106"", ""6909411379026114113500473759218582925127132372954927306762058841292377984310""]",0.21,0.79,103349420611802674768983502643929736387901040111555850274466501302783915611106,6909411379026114113500473759218582925127132372954927306762058841292377984310,0.2,0.22,0.02,875.7897889999999,1647.9472,1,1,0,1,2026-05-06T12:00:00Z
448467,highest-temperature-in-hong-kong-on-may-6-2026,Highest temperature in Hong Kong on May 6?,18862.470229000002,2156969,0x7e17df45116f49871f1b45c8494fd1d301c0353e87cf4cc39c327d5f29d1f5e1,highest-temperature-in-hong-kong-on-may-6-2026-26c,Will the highest temperature in Hong Kong be 26°C on May 6?,26°C,"[""Yes"", ""No""]","[0.195, 0.805]","[""35543169253542485189815711943165117886008862891882079329503671323891608929432"", ""74805150640356241579094385059636069955560283560523690447547865850617042856989""]",0.195,0.805,35543169253542485189815711943165117886008862891882079329503671323891608929432,74805150640356241579094385059636069955560283560523690447547865850617042856989,0.18,0.21,0.03,2309.747689,2252.166,1,1,0,1,2026-05-06T12:00:00Z
448467,highest-temperature-in-hong-kong-on-may-6-2026,Highest temperature in Hong Kong on May 6?,18862.470229000002,2156968,0x67030e957bc789e20118d48d74e98763e7954bb73baa08d4359475796f90963c,highest-temperature-in-hong-kong-on-may-6-2026-25c,Will the highest temperature in Hong Kong be 25°C on May 6?,25°C,"[""Yes"", ""No""]","[0.0555, 0.9445]","[""65885182256464323387924003229854234619260954146221741098297412674435655589975"", ""56460561574589279160439153972092461342700403384705968590369738597718003256306""]",0.0555,0.9445,65885182256464323387924003229854234619260954146221741098297412674435655589975,56460561574589279160439153972092461342700403384705968590369738597718003256306,0.055,0.056,0.001,2859.1421709999995,3368.72105,1,1,0,1,2026-05-06T12:00:00Z
